Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,OrderEntry_EUR_Actual,OrderEntry_EUR_Forecast,LostOrderEntry_EUR_Actual
Automotive,South,Google Workspaces,SME,Website,2021,Q3,5818084.372882738,5588165.038057947,1958333.3333333335
Automotive,South,Google Workspaces,SME,Trade Show,2021,Q3,5846282.00507749,5677508.923427888,1958333.3333333335
Automotive,South,Google Workspaces,SME,Mail,2021,Q3,5866256.658682799,5596793.637211486,1958333.3333333335
Automotive,South,Hyperscaler,LargeEnterprise,Website,2021,Q3,1590849.7826234056,12877196.010280842,14100000.000000002
Automotive,South,Hyperscaler,LargeEnterprise,Trade Show,2021,Q3,1529067.8023175716,13402063.59165894,14100000.000000002
Automotive,South,Hyperscaler,LargeEnterprise,Mail,2021,Q3,1589843.8574027151,13481221.733191708,14100000.000000002
Automotive,South,Hyperscaler,MidMarket,Website,2021,Q3,7894308.058844655,7994933.544383769,10000000.0
Automotive,South,Hyperscaler,MidMarket,Trade Show,2021,Q3,7828861.704713555,7836562.512198166,10000000.0
Automotive,South,Hyperscaler,MidMarket,Mail,2021,Q3,7897484.3916848255,7923306.792731258,10000000.0
Automotive,South,Hyperscaler,SME,Website,2021,Q3,7760145.382568135,7922570.671017949,5000000.0
Automotive,South,Hyperscaler,SME,Trade Show,2021,Q3,7629441.394866989,7637730.251847154,5000000.0
Automotive,South,Hyperscaler,SME,Mail,2021,Q3,7881356.521182257,7641776.679029872,5000000.0
Automotive,South,OTC,LargeEnterprise,Website,2021,Q3,833488.9253051968,11406592.819906974,12502000.000000004
Automotive,South,OTC,LargeEnterprise,Trade Show,2021,Q3,839333.3577157675,11585197.15758075,12502000.000000004
Automotive,South,OTC,LargeEnterprise,Mail,2021,Q3,823977.3552698954,11695356.298449583,12502000.000000004
Automotive,South,OTC,MidMarket,Website,2021,Q3,4264814.287264472,7128809.734318906,8866666.666666668
Automotive,South,OTC,MidMarket,Trade Show,2021,Q3,4183417.7606075206,6888699.29025653,8866666.666666668
Automotive,South,OTC,MidMarket,Mail,2021,Q3,4055534.1222004755,7013751.087049974,8866666.666666668
Automotive,South,OTC,SME,Website,2021,Q3,4148370.812272639,6999839.462808105,4433333.333333334
Automotive,South,OTC,SME,Trade Show,2021,Q3,4226469.4986372655,6792761.173961265,4433333.333333334
Automotive,South,OTC,SME,Mail,2021,Q3,4236094.133780001,6730934.052988736,4433333.333333334
Automotive,East,MPLS,LargeEnterprise,Website,2021,Q3,1455923.878286004,23848008.587762922,43710000.00000001
Automotive,East,MPLS,LargeEnterprise,Trade Show,2021,Q3,1491604.3766949826,24072664.774212353,43710000.00000001
Automotive,East,MPLS,LargeEnterprise,Mail,2021,Q3,1435689.1772393065,24506468.788826,43710000.00000001
Automotive,East,MPLS,MidMarket,Website,2021,Q3,7242169.693686803,13922340.946619824,31000000.0
Automotive,East,MPLS,MidMarket,Trade Show,2021,Q3,7459738.067188092,14384718.257854141,31000000.0
Automotive,East,MPLS,MidMarket,Mail,2021,Q3,7458694.718647998,13942393.419897495,31000000.0
Automotive,East,MPLS,SME,Website,2021,Q3,7364826.128582006,14206773.712110816,15500000.0
Automotive,East,MPLS,SME,Trade Show,2021,Q3,7442075.568589342,14128392.539586784,15500000.0
Automotive,East,MPLS,SME,Mail,2021,Q3,7098687.5384143125,13659548.757340461,15500000.0
Automotive,East,SD-WAN,LargeEnterprise,Website,2021,Q3,1861189.2581025471,11154561.009662054,39621000.0
Automotive,East,SD-WAN,LargeEnterprise,Trade Show,2021,Q3,1800513.4219802844,11114164.741104042,39621000.0
Automotive,East,SD-WAN,LargeEnterprise,Mail,2021,Q3,1784654.0122367814,11359573.577070877,39621000.0
Automotive,East,SD-WAN,MidMarket,Website,2021,Q3,8957286.601850463,6863643.238186922,28099999.999999996
Automotive,East,SD-WAN,MidMarket,Trade Show,2021,Q3,9056819.298496835,6626406.429381181,28099999.999999996
Automotive,East,SD-WAN,MidMarket,Mail,2021,Q3,8963875.0735135,6805705.73231514,28099999.999999996
Automotive,East,SD-WAN,SME,Website,2021,Q3,9002537.95176848,6674459.568298148,14049999.999999998
Automotive,East,SD-WAN,SME,Trade Show,2021,Q3,8899109.502873711,6884836.184752494,14049999.999999998
Automotive,East,SD-WAN,SME,Mail,2021,Q3,8988944.994380683,6885417.234089451,14049999.999999998
Automotive,East,MS365,LargeEnterprise,Website,2021,Q3,1637870.7040976833,16054175.677776445,9823000.000000002
Automotive,East,MS365,LargeEnterprise,Trade Show,2021,Q3,1624849.0878815572,15811961.667969042,9823000.000000002
Automotive,East,MS365,LargeEnterprise,Mail,2021,Q3,1615351.19816577,15579717.460776862,9823000.000000002
Automotive,East,MS365,MidMarket,Website,2021,Q3,8276294.833645825,9500237.567870837,6966666.666666667
Automotive,East,MS365,MidMarket,Trade Show,2021,Q3,8349703.145544975,9144412.874035984,6966666.666666667
Automotive,East,MS365,MidMarket,Mail,2021,Q3,8281454.902709262,9203584.81899364,6966666.666666667
Automotive,East,MS365,SME,Website,2021,Q3,8069409.032273848,9143183.954073729,3483333.3333333335
Automotive,East,MS365,SME,Trade Show,2021,Q3,8275291.5016039265,9423041.677349025,3483333.3333333335
Automotive,East,MS365,SME,Mail,2021,Q3,7979546.416133582,9429906.433019785,3483333.3333333335
Automotive,East,Google Workspaces,LargeEnterprise,Website,2021,Q3,1143837.2849530852,9556779.975607838,5522500.000000001
Automotive,East,Google Workspaces,LargeEnterprise,Trade Show,2021,Q3,1159264.740302251,9419445.014223378,5522500.000000001
Automotive,East,Google Workspaces,LargeEnterprise,Mail,2021,Q3,1192373.643933738,9236591.189825434,5522500.000000001
Automotive,East,Google Workspaces,MidMarket,Website,2021,Q3,5760755.779397211,5732317.291057579,3916666.666666667
Automotive,East,Google Workspaces,MidMarket,Trade Show,2021,Q3,5695159.664021395,5594204.013432394,3916666.666666667
Automotive,East,Google Workspaces,MidMarket,Mail,2021,Q3,5719684.964680239,5559710.231372818,3916666.666666667
Automotive,East,Google Workspaces,SME,Website,2021,Q3,5980154.897082557,5621965.729324487,1958333.3333333335
Automotive,East,Google Workspaces,SME,Trade Show,2021,Q3,5899559.437931344,5486387.19472636,1958333.3333333335
Automotive,East,Google Workspaces,SME,Mail,2021,Q3,5763210.926036178,5465764.050992612,1958333.3333333335
Automotive,East,Hyperscaler,LargeEnterprise,Website,2021,Q3,1565717.408338168,13135261.190946825,14100000.000000002
Automotive,East,Hyperscaler,LargeEnterprise,Trade Show,2021,Q3,1563069.490629013,12991034.518211562,14100000.000000002
Automotive,East,Hyperscaler,LargeEnterprise,Mail,2021,Q3,1575284.4794753531,13004841.748529624,14100000.000000002
Automotive,East,Hyperscaler,MidMarket,Website,2021,Q3,7674721.052581686,7989669.59104603,10000000.0
Automotive,East,Hyperscaler,MidMarket,Trade Show,2021,Q3,7976242.608148073,7816866.275796746,10000000.0
Automotive,East,Hyperscaler,MidMarket,Mail,2021,Q3,7711111.5062068,7794276.542319276,10000000.0
Automotive,East,Hyperscaler,SME,Website,2021,Q3,7894906.705071724,7892684.490009119,5000000.0
Automotive,East,Hyperscaler,SME,Trade Show,2021,Q3,7571033.559702564,8017870.446652528,5000000.0
Automotive,East,Hyperscaler,SME,Mail,2021,Q3,7741343.446723621,7616926.539706429,5000000.0
Automotive,East,OTC,LargeEnterprise,Website,2021,Q3,824675.9732852794,11953568.901833419,12502000.000000004
Automotive,East,OTC,LargeEnterprise,Trade Show,2021,Q3,834447.4587357397,11774615.100118902,12502000.000000004
Automotive,East,OTC,LargeEnterprise,Mail,2021,Q3,810461.4428194426,11460583.939017965,12502000.000000004
Automotive,East,OTC,MidMarket,Website,2021,Q3,4235074.262243556,6832010.117242581,8866666.666666668
Automotive,East,OTC,MidMarket,Trade Show,2021,Q3,4089259.4625614756,6910456.060438273,8866666.666666668
Automotive,East,OTC,MidMarket,Mail,2021,Q3,4206262.0002556695,6998899.239596732,8866666.666666668
Automotive,East,OTC,SME,Website,2021,Q3,4238406.777251149,6808908.914053959,4433333.333333334
Automotive,East,OTC,SME,Trade Show,2021,Q3,4176923.0629738937,6932699.623080445,4433333.333333334
Automotive,East,OTC,SME,Mail,2021,Q3,4222527.561046346,6996143.850311457,4433333.333333334
Automotive,International,MPLS,LargeEnterprise,Website,2021,Q3,1470838.3571964712,23706391.135067,43710000.00000001
Automotive,International,MPLS,LargeEnterprise,Trade Show,2021,Q3,1443523.5719798692,24309582.545781646,43710000.00000001
Automotive,International,MPLS,LargeEnterprise,Mail,2021,Q3,1483945.8499055945,24318949.078144696,43710000.00000001
Automotive,International,MPLS,MidMarket,Website,2021,Q3,7190498.207364796,14018710.983369188,31000000.0
Automotive,International,MPLS,MidMarket,Trade Show,2021,Q3,7313777.6909369165,14450547.931233663,31000000.0
Automotive,International,MPLS,MidMarket,Mail,2021,Q3,7391435.984027341,13678986.361383293,31000000.0
Automotive,International,MPLS,SME,Website,2021,Q3,7228062.12196788,13616887.009656254,15500000.0
Automotive,International,MPLS,SME,Trade Show,2021,Q3,7194094.446399413,13941306.42796277,15500000.0
Automotive,International,MPLS,SME,Mail,2021,Q3,7263903.120773231,14130838.012380134,15500000.0
Automotive,International,SD-WAN,LargeEnterprise,Website,2021,Q3,1855947.1472034638,11540695.404482745,39621000.0
Automotive,International,SD-WAN,LargeEnterprise,Trade Show,2021,Q3,1868425.9728306234,11433610.292265082,39621000.0
Automotive,International,SD-WAN,LargeEnterprise,Mail,2021,Q3,1825532.0381576219,11187155.222491631,39621000.0
Automotive,International,SD-WAN,MidMarket,Website,2021,Q3,9192520.097464446,6625471.686413274,28099999.999999996
Automotive,International,SD-WAN,MidMarket,Trade Show,2021,Q3,9327278.90641512,6907670.109860815,28099999.999999996
Automotive,International,SD-WAN,MidMarket,Mail,2021,Q3,8878806.2228612,6914195.940517312,28099999.999999996
Automotive,International,SD-WAN,SME,Website,2021,Q3,8953223.197507884,6833876.11214706,14049999.999999998
Automotive,International,SD-WAN,SME,Trade Show,2021,Q3,9218954.86360436,6829868.42712767,14049999.999999998
Automotive,International,SD-WAN,SME,Mail,2021,Q3,9282957.458135402,6802323.062757861,14049999.999999998
Automotive,International,MS365,LargeEnterprise,Website,2021,Q3,1666298.5187658286,15500802.65341076,9823000.000000002
Automotive,International,MS365,LargeEnterprise,Trade Show,2021,Q3,1622178.8219870755,15718603.789927231,9823000.000000002
Automotive,International,MS365,LargeEnterprise,Mail,2021,Q3,1589655.5300833818,15977311.011625145,9823000.000000002
Automotive,International,MS365,MidMarket,Website,2021,Q3,8122212.663848805,9344861.668871207,6966666.666666667
Automotive,International,MS365,MidMarket,Trade Show,2021,Q3,8018859.029637168,9048786.890087998,6966666.666666667
Automotive,International,MS365,MidMarket,Mail,2021,Q3,8049040.374283132,9582501.810943076,6966666.666666667
Automotive,International,MS365,SME,Website,2021,Q3,8289181.375133934,9520429.05864336,3483333.3333333335
Automotive,International,MS365,SME,Trade Show,2021,Q3,7941382.57085385,9186908.183875201,3483333.3333333335
Automotive,International,MS365,SME,Mail,2021,Q3,8316792.8400021205,9390075.403330982,3483333.3333333335
Automotive,International,Google Workspaces,LargeEnterprise,Website,2021,Q3,1165143.2672412428,9713720.762377193,5522500.000000001
Automotive,International,Google Workspaces,LargeEnterprise,Trade Show,2021,Q3,1177209.1974437255,9234179.656671377,5522500.000000001
Automotive,International,Google Workspaces,LargeEnterprise,Mail,2021,Q3,1140923.4773300225,9470126.6976729,5522500.000000001
Automotive,International,Google Workspaces,MidMarket,Website,2021,Q3,5793361.59741084,5576577.619882368,3916666.666666667
Automotive,International,Google Workspaces,MidMarket,Trade Show,2021,Q3,5704634.829682413,5560816.952479295,3916666.666666667
Automotive,International,Google Workspaces,MidMarket,Mail,2021,Q3,6016983.892437837,5706442.881076037,3916666.666666667
Automotive,International,Google Workspaces,SME,Website,2021,Q3,5961710.326078028,5550697.765483527,1958333.3333333335
Automotive,International,Google Workspaces,SME,Trade Show,2021,Q3,5837167.7376102405,5442181.790332802,1958333.3333333335
Automotive,International,Google Workspaces,SME,Mail,2021,Q3,5752606.83590941,5442926.178024093,1958333.3333333335
Automotive,International,Hyperscaler,LargeEnterprise,Website,2021,Q3,1601845.5409577936,12841815.804001465,14100000.000000002
Automotive,International,Hyperscaler,LargeEnterprise,Trade Show,2021,Q3,1545587.8753237668,13138189.492703289,14100000.000000002
Automotive,International,Hyperscaler,LargeEnterprise,Mail,2021,Q3,1528046.154241653,13388343.904953506,14100000.000000002
Automotive,International,Hyperscaler,MidMarket,Website,2021,Q3,7832345.728932268,7660646.047343303,10000000.0
Automotive,International,Hyperscaler,MidMarket,Trade Show,2021,Q3,8014156.933894915,7872138.785557412,10000000.0
Automotive,International,Hyperscaler,MidMarket,Mail,2021,Q3,7565160.741779061,7891542.289304806,10000000.0
Automotive,International,Hyperscaler,SME,Website,2021,Q3,7677079.516794896,7685237.061735555,5000000.0
Automotive,International,Hyperscaler,SME,Trade Show,2021,Q3,8011612.559292949,7850207.897109853,5000000.0
Automotive,International,Hyperscaler,SME,Mail,2021,Q3,7645056.113618894,7890481.767583345,5000000.0
Automotive,International,OTC,LargeEnterprise,Website,2021,Q3,812525.4043370455,11690411.191848531,12502000.000000004
Automotive,International,OTC,LargeEnterprise,Trade Show,2021,Q3,835808.0449777157,11597248.334016103,12502000.000000004
Automotive,International,OTC,LargeEnterprise,Mail,2021,Q3,850668.8145414868,11799812.229440786,12502000.000000004
Automotive,International,OTC,MidMarket,Website,2021,Q3,4155327.3768114015,7120317.301996504,8866666.666666668
Automotive,International,OTC,MidMarket,Trade Show,2021,Q3,4287156.572172951,6886940.753527101,8866666.666666668
Automotive,International,OTC,MidMarket,Mail,2021,Q3,4206805.639030402,6872071.596085125,8866666.666666668
Automotive,International,OTC,SME,Website,2021,Q3,4052648.2538816696,6902792.1916226065,4433333.333333334
Automotive,International,OTC,SME,Trade Show,2021,Q3,4286715.287630495,6738435.588256671,4433333.333333334
Automotive,International,OTC,SME,Mail,2021,Q3,4137693.6806812854,6940443.9446313605,4433333.333333334
Transport,North,MPLS,LargeEnterprise,Website,2021,Q3,1437448.8211042343,23531610.273815885,43710000.00000001
Transport,North,MPLS,LargeEnterprise,Trade Show,2021,Q3,1461566.599876706,23229821.41837847,43710000.00000001
Transport,North,MPLS,LargeEnterprise,Mail,2021,Q3,1438956.2061180219,23731894.084771607,43710000.00000001
Transport,North,MPLS,MidMarket,Website,2021,Q3,7097655.083607732,13616905.589107312,31000000.0
Transport,North,MPLS,MidMarket,Trade Show,2021,Q3,7059745.811780066,13959463.469960913,31000000.0
Transport,North,MPLS,MidMarket,Mail,2021,Q3,7259550.552666489,13704910.426659653,31000000.0
Transport,North,MPLS,SME,Website,2021,Q3,7432214.903614314,13634883.55873669,15500000.0
Transport,North,MPLS,SME,Trade Show,2021,Q3,7314269.124353986,14322905.40041537,15500000.0
Transport,North,MPLS,SME,Mail,2021,Q3,7504594.048128194,14401815.351253163,15500000.0
Transport,North,SD-WAN,LargeEnterprise,Website,2021,Q3,1796749.0672952773,11245194.258905288,39621000.0
Transport,North,SD-WAN,LargeEnterprise,Trade Show,2021,Q3,1796036.6641451577,11477671.668125127,39621000.0
Transport,North,SD-WAN,LargeEnterprise,Mail,2021,Q3,1782582.8638381888,11294464.959988367,39621000.0
Transport,North,SD-WAN,MidMarket,Website,2021,Q3,8915318.57445568,6759224.46480387,28099999.999999996
Transport,North,SD-WAN,MidMarket,Trade Show,2021,Q3,8982820.194002448,6735649.178711122,28099999.999999996
Transport,North,SD-WAN,MidMarket,Mail,2021,Q3,9265734.486107973,6666272.145399449,28099999.999999996
Transport,North,SD-WAN,SME,Website,2021,Q3,9328662.771393059,6844844.870233605,14049999.999999998
Transport,North,SD-WAN,SME,Trade Show,2021,Q3,9367300.458470343,6607253.283814223,14049999.999999998
Transport,North,SD-WAN,SME,Mail,2021,Q3,8953340.829885561,6576858.6827732865,14049999.999999998
Transport,North,MS365,LargeEnterprise,Website,2021,Q3,1668721.3897332705,16046695.006625915,9823000.000000002
Transport,North,MS365,LargeEnterprise,Trade Show,2021,Q3,1613507.8595629956,15948346.921021326,9823000.000000002
Transport,North,MS365,LargeEnterprise,Mail,2021,Q3,1592001.739499394,15786532.691684837,9823000.000000002
Transport,North,MS365,MidMarket,Website,2021,Q3,8337979.883849512,9305210.218176158,6966666.666666667
Transport,North,MS365,MidMarket,Trade Show,2021,Q3,8221212.087125809,9322119.194150764,6966666.666666667
Transport,North,MS365,MidMarket,Mail,2021,Q3,7985911.315449778,9287648.16114279,6966666.666666667
Transport,North,MS365,SME,Website,2021,Q3,8118244.074321735,9262456.308405017,3483333.3333333335
Transport,North,MS365,SME,Trade Show,2021,Q3,8047074.224594235,9323420.248850295,3483333.3333333335
Transport,North,MS365,SME,Mail,2021,Q3,8271473.974212401,9339874.248094786,3483333.3333333335
Transport,North,Google Workspaces,LargeEnterprise,Website,2021,Q3,1166988.1173704807,9579615.552770346,5522500.000000001
Transport,North,Google Workspaces,LargeEnterprise,Trade Show,2021,Q3,1205384.1512061406,9590806.498131838,5522500.000000001
Transport,North,Google Workspaces,LargeEnterprise,Mail,2021,Q3,1138422.2818271867,9397432.567671737,5522500.000000001
Transport,North,Google Workspaces,MidMarket,Website,2021,Q3,5799687.157110522,5561958.834355642,3916666.666666667
Transport,North,Google Workspaces,MidMarket,Trade Show,2021,Q3,5845145.328837358,5548318.85098332,3916666.666666667
Transport,North,Google Workspaces,MidMarket,Mail,2021,Q3,5852752.467072081,5604065.059115447,3916666.666666667
Transport,North,Google Workspaces,SME,Website,2021,Q3,5785686.436367773,5575588.4318654565,1958333.3333333335
Transport,North,Google Workspaces,SME,Trade Show,2021,Q3,5933758.14120224,5724931.943322347,1958333.3333333335
Transport,North,Google Workspaces,SME,Mail,2021,Q3,5985887.860024977,5658779.758216241,1958333.3333333335
Transport,North,Hyperscaler,LargeEnterprise,Website,2021,Q3,1602348.4655391097,13534144.314185102,14100000.000000002
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2021,Q3,1589582.270439354,13380846.180031665,14100000.000000002
Transport,North,Hyperscaler,LargeEnterprise,Mail,2021,Q3,1593927.9363293068,13592655.148581907,14100000.000000002
Transport,North,Hyperscaler,MidMarket,Website,2021,Q3,7826317.791724189,7867012.403300382,10000000.0
Transport,North,Hyperscaler,MidMarket,Trade Show,2021,Q3,7957844.720555408,8023603.622530633,10000000.0
Transport,North,Hyperscaler,MidMarket,Mail,2021,Q3,7708310.0549381515,7638886.309681705,10000000.0
Transport,North,Hyperscaler,SME,Website,2021,Q3,7753678.029036588,7588398.825077874,5000000.0
Transport,North,Hyperscaler,SME,Trade Show,2021,Q3,7714715.37060236,7839969.94724862,5000000.0
Transport,North,Hyperscaler,SME,Mail,2021,Q3,7786594.556653282,8033130.1082031615,5000000.0
Transport,North,OTC,LargeEnterprise,Website,2021,Q3,821306.4432841943,11655262.116641223,12502000.000000004
Transport,North,OTC,LargeEnterprise,Trade Show,2021,Q3,855752.2707608362,11507832.007281493,12502000.000000004
Transport,North,OTC,LargeEnterprise,Mail,2021,Q3,822695.6765352541,11729805.729641682,12502000.000000004
Transport,North,OTC,MidMarket,Website,2021,Q3,4058754.872970471,6980949.964077226,8866666.666666668
Transport,North,OTC,MidMarket,Trade Show,2021,Q3,4167991.0612706067,6839646.397417588,8866666.666666668
Transport,North,OTC,MidMarket,Mail,2021,Q3,4048323.409647872,7008891.640176385,8866666.666666668
Transport,North,OTC,SME,Website,2021,Q3,4061939.083935271,7119159.927072405,4433333.333333334
Transport,North,OTC,SME,Trade Show,2021,Q3,4089669.274074167,7086059.178210495,4433333.333333334
Transport,North,OTC,SME,Mail,2021,Q3,4152076.6876085605,6829653.5275137,4433333.333333334
Transport,West,MPLS,LargeEnterprise,Website,2021,Q3,1450453.786271997,23528736.598110348,43710000.00000001
Transport,West,MPLS,LargeEnterprise,Trade Show,2021,Q3,1483128.4784654882,23593990.08844549,43710000.00000001
Transport,West,MPLS,LargeEnterprise,Mail,2021,Q3,1477759.0489596918,23627494.474655934,43710000.00000001
Transport,West,MPLS,MidMarket,Website,2021,Q3,7249178.094545857,13700253.779070236,31000000.0
Transport,West,MPLS,MidMarket,Trade Show,2021,Q3,7207887.172583034,14269155.446524825,31000000.0
Transport,West,MPLS,MidMarket,Mail,2021,Q3,7200202.957849989,13928126.0734619,31000000.0
Transport,West,MPLS,SME,Website,2021,Q3,7404185.781780733,14370492.705138877,15500000.0
Transport,West,MPLS,SME,Trade Show,2021,Q3,7082324.883064195,14411008.512838464,15500000.0
Transport,West,MPLS,SME,Mail,2021,Q3,7064825.386010818,13635002.736437721,15500000.0
Transport,West,SD-WAN,LargeEnterprise,Website,2021,Q3,1853448.3226605768,11792576.77336075,39621000.0
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2021,Q3,1817959.8021285173,11597354.284444664,39621000.0
Transport,West,SD-WAN,LargeEnterprise,Mail,2021,Q3,1779365.2117945256,11464418.00797894,39621000.0
Transport,West,SD-WAN,MidMarket,Website,2021,Q3,8955166.694713604,6716148.578107298,28099999.999999996
Transport,West,SD-WAN,MidMarket,Trade Show,2021,Q3,9343568.913652992,6769549.733985888,28099999.999999996
Transport,West,SD-WAN,MidMarket,Mail,2021,Q3,9302885.609137671,6689279.247456874,28099999.999999996
Transport,West,SD-WAN,SME,Website,2021,Q3,9219448.09691006,6812675.238052476,14049999.999999998
Transport,West,SD-WAN,SME,Trade Show,2021,Q3,9092629.446414735,6593380.1004124675,14049999.999999998
Transport,West,SD-WAN,SME,Mail,2021,Q3,9113861.60923968,6812027.251965181,14049999.999999998
Transport,West,MS365,LargeEnterprise,Website,2021,Q3,1678100.678590951,15570803.52211469,9823000.000000002
Transport,West,MS365,LargeEnterprise,Trade Show,2021,Q3,1677154.8234846422,15321698.53297108,9823000.000000002
Transport,West,MS365,LargeEnterprise,Mail,2021,Q3,1602227.7882960266,15838903.255621156,9823000.000000002
Transport,West,MS365,MidMarket,Website,2021,Q3,8308568.027726376,9368377.388298431,6966666.666666667
Transport,West,MS365,MidMarket,Trade Show,2021,Q3,8002140.5359911835,9281680.06701309,6966666.666666667
Transport,West,MS365,MidMarket,Mail,2021,Q3,8010274.577673185,9079443.96029547,6966666.666666667
Transport,West,MS365,SME,Website,2021,Q3,8241172.991253365,9548129.788526826,3483333.3333333335
Transport,West,MS365,SME,Trade Show,2021,Q3,8105849.359293486,9387205.18468575,3483333.3333333335
Transport,West,MS365,SME,Mail,2021,Q3,8368689.16949032,9104233.539835118,3483333.3333333335
Transport,West,Google Workspaces,LargeEnterprise,Website,2021,Q3,1140877.440790263,9474706.932520987,5522500.000000001
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2021,Q3,1171151.8082854338,9466778.856820261,5522500.000000001
Transport,West,Google Workspaces,LargeEnterprise,Mail,2021,Q3,1200314.1261043404,9213537.173232459,5522500.000000001
Transport,West,Google Workspaces,MidMarket,Website,2021,Q3,5996408.823072605,5628139.770784191,3916666.666666667
Transport,West,Google Workspaces,MidMarket,Trade Show,2021,Q3,5728576.938316098,5697109.929337906,3916666.666666667
Transport,West,Google Workspaces,MidMarket,Mail,2021,Q3,5803851.045759151,5676802.87247783,3916666.666666667
Transport,West,Google Workspaces,SME,Website,2021,Q3,5894306.626387624,5489871.86870319,1958333.3333333335
Transport,West,Google Workspaces,SME,Trade Show,2021,Q3,5729603.602478648,5715584.707912983,1958333.3333333335
Transport,West,Google Workspaces,SME,Mail,2021,Q3,6019304.881400189,5537653.239143481,1958333.3333333335
Transport,West,Hyperscaler,LargeEnterprise,Website,2021,Q3,1600058.4506738083,13572850.756798478,14100000.000000002
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2021,Q3,1528616.102733663,12865275.992261194,14100000.000000002
Transport,West,Hyperscaler,LargeEnterprise,Mail,2021,Q3,1524241.0213199756,13200524.301040022,14100000.000000002
Transport,West,Hyperscaler,MidMarket,Website,2021,Q3,7604129.344522079,7848567.874487192,10000000.0
Transport,West,Hyperscaler,MidMarket,Trade Show,2021,Q3,7997757.821877205,7681629.579455227,10000000.0
Transport,West,Hyperscaler,MidMarket,Mail,2021,Q3,7655822.0821124315,7931807.09937754,10000000.0
Transport,West,Hyperscaler,SME,Website,2021,Q3,7762183.751050723,7862789.15143183,5000000.0
Transport,West,Hyperscaler,SME,Trade Show,2021,Q3,7777740.219201095,7571981.662700869,5000000.0
Transport,West,Hyperscaler,SME,Mail,2021,Q3,7849469.105271486,7853939.056139679,5000000.0
Transport,West,OTC,LargeEnterprise,Website,2021,Q3,810410.4430758728,11708244.227422368,12502000.000000004
Transport,West,OTC,LargeEnterprise,Trade Show,2021,Q3,818309.3388580276,11496346.563708102,12502000.000000004
Transport,West,OTC,LargeEnterprise,Mail,2021,Q3,854217.5136154272,12069909.42679688,12502000.000000004
Transport,West,OTC,MidMarket,Website,2021,Q3,4265207.524413849,7086143.494940424,8866666.666666668
Transport,West,OTC,MidMarket,Trade Show,2021,Q3,4232821.956051138,6830044.173601019,8866666.666666668
Transport,West,OTC,MidMarket,Mail,2021,Q3,4038719.3274447187,6935322.267869273,8866666.666666668
Transport,West,OTC,SME,Website,2021,Q3,4117086.398077767,6840206.937711839,4433333.333333334
Transport,West,OTC,SME,Trade Show,2021,Q3,4193758.37659878,7034612.093881617,4433333.333333334
Transport,West,OTC,SME,Mail,2021,Q3,4103885.3614947684,7100192.21108896,4433333.333333334
Transport,South,MPLS,LargeEnterprise,Website,2021,Q3,1492927.5471628548,23575480.75836371,43710000.00000001
Transport,South,MPLS,LargeEnterprise,Trade Show,2021,Q3,1468344.261006386,24225948.50232112,43710000.00000001
Transport,South,MPLS,LargeEnterprise,Mail,2021,Q3,1418233.5563685081,23778705.04226978,43710000.00000001
Transport,South,MPLS,MidMarket,Website,2021,Q3,7464378.656311019,13954986.600101983,31000000.0
Transport,South,MPLS,MidMarket,Trade Show,2021,Q3,7486118.216532341,14420880.43312922,31000000.0
Transport,South,MPLS,MidMarket,Mail,2021,Q3,7093756.186688044,14052857.869707374,31000000.0
Transport,South,MPLS,SME,Website,2021,Q3,7296455.670503915,14015890.119804714,15500000.0
Transport,South,MPLS,SME,Trade Show,2021,Q3,7194360.4668846885,14192176.092246516,15500000.0
Transport,South,MPLS,SME,Mail,2021,Q3,7234251.771660618,13838613.279867543,15500000.0
Transport,South,SD-WAN,LargeEnterprise,Website,2021,Q3,1784801.1061078212,11327297.401299909,39621000.0
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2021,Q3,1829208.94477674,11752998.676966535,39621000.0
Transport,South,SD-WAN,LargeEnterprise,Mail,2021,Q3,1871553.2610441705,11575276.89242797,39621000.0
Transport,South,SD-WAN,MidMarket,Website,2021,Q3,9104247.645632679,6897108.8059029365,28099999.999999996
Transport,South,SD-WAN,MidMarket,Trade Show,2021,Q3,8870094.38880848,6667125.263321341,28099999.999999996
Transport,South,SD-WAN,MidMarket,Mail,2021,Q3,9169411.804035835,6780012.18524196,28099999.999999996
Transport,South,SD-WAN,SME,Website,2021,Q3,9013491.873132419,6957038.047496072,14049999.999999998
Transport,South,SD-WAN,SME,Trade Show,2021,Q3,9300891.715853838,6686828.068209663,14049999.999999998
Transport,South,SD-WAN,SME,Mail,2021,Q3,9066131.54893934,6621323.045151289,14049999.999999998
Transport,South,MS365,LargeEnterprise,Website,2021,Q3,1599988.5237085142,15798479.874709219,9823000.000000002
Transport,South,MS365,LargeEnterprise,Trade Show,2021,Q3,1599815.4095088847,15679524.137921194,9823000.000000002
Transport,South,MS365,LargeEnterprise,Mail,2021,Q3,1657486.5120733625,15458901.427884718,9823000.000000002
Transport,South,MS365,MidMarket,Website,2021,Q3,8036256.949021311,9545394.604774188,6966666.666666667
