Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Lead_Value,Lead_Conversion_Probability,Lead_Weighted_Value
Automotive,East,OTC,MidMarket,Website,2021,Q2,2647028.9327683817,0.15014317727789625,397433.33431236364
Automotive,East,OTC,MidMarket,Trade Show,2021,Q2,2676793.376898637,0.2575848656756985,689501.4624300348
Automotive,East,OTC,MidMarket,Mail,2021,Q2,2644866.822319297,0.25944029911692656,686185.0395069536
Automotive,East,OTC,SME,Website,2021,Q2,2742246.3103515976,0.06956923445696592,190775.97650360002
Automotive,East,OTC,SME,Trade Show,2021,Q2,2648727.734958919,0.23519037731142217,622955.2753802169
Automotive,East,OTC,SME,Mail,2021,Q2,2738470.4214616735,0.0977810581141154,267770.53542473
Automotive,International,MPLS,LargeEnterprise,Website,2021,Q2,-2189470.232467749,0.13468094067742792,-294879.91049398325
Automotive,International,MPLS,LargeEnterprise,Trade Show,2021,Q2,-2158606.637049367,0.22404353445457617,-483621.8604616467
Automotive,International,MPLS,LargeEnterprise,Mail,2021,Q2,-2115669.929406518,0.22895986979487776,-484403.5115658546
Automotive,International,MPLS,MidMarket,Website,2021,Q2,-5348653.479889827,0.2472326550339725,-1322361.8006898582
Automotive,International,MPLS,MidMarket,Trade Show,2021,Q2,-5350406.412290076,0.18212171965900403,-974425.2166808307
Automotive,International,MPLS,MidMarket,Mail,2021,Q2,-5476368.349305056,0.2352931539725968,-1288551.9812236903
Automotive,International,MPLS,SME,Website,2021,Q2,-5282058.260469809,0.04083071686314249,-215670.22528786573
Automotive,International,MPLS,SME,Trade Show,2021,Q2,-5518991.448246659,0.1443118870693973,-796456.0706163412
Automotive,International,MPLS,SME,Mail,2021,Q2,-5496447.877256855,0.07275239621502863,-399879.7537414438
Automotive,International,SD-WAN,LargeEnterprise,Website,2021,Q2,3502021.5006201947,0.10064589296765733,352464.08112185483
Automotive,International,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3618508.404508919,0.3227843827117408,1167998.0016866575
Automotive,International,SD-WAN,LargeEnterprise,Mail,2021,Q2,3607435.6469602664,0.12609719609137462,454887.5201617636
Automotive,International,SD-WAN,MidMarket,Website,2021,Q2,9062096.272949163,0.3124093424902758,2831083.538215627
Automotive,International,SD-WAN,MidMarket,Trade Show,2021,Q2,8756486.528747369,0.17378900690394955,1521781.0977988176
Automotive,International,SD-WAN,MidMarket,Mail,2021,Q2,8739359.557564214,0.30676321714250837,2680914.053643527
Automotive,International,SD-WAN,SME,Website,2021,Q2,8782476.522495158,0.1806924724339949,1586927.3969431636
Automotive,International,SD-WAN,SME,Trade Show,2021,Q2,8853189.49740103,0.16835989842814555,1490522.0845475625
Automotive,International,SD-WAN,SME,Mail,2021,Q2,9086987.078598192,0.14431577268422688,1311395.5616194836
Automotive,International,MS365,LargeEnterprise,Website,2021,Q2,3431599.079970785,0.0589154204232371,202174.10252047243
Automotive,International,MS365,LargeEnterprise,Trade Show,2021,Q2,3470432.56841183,0.19434994764136168,674478.3879637155
Automotive,International,MS365,LargeEnterprise,Mail,2021,Q2,3290929.852175694,0.10284621670526198,338459.68473867717
Automotive,International,MS365,MidMarket,Website,2021,Q2,8202954.630154123,0.01379669987880473,113173.70315168808
Automotive,International,MS365,MidMarket,Trade Show,2021,Q2,8558918.514323743,0.16965373414245735,1452052.4861760363
Automotive,International,MS365,MidMarket,Mail,2021,Q2,8341560.014058317,0.04952580113838728,413122.4424401752
Automotive,International,MS365,SME,Website,2021,Q2,8369925.712849935,0.3333015492821454,2789709.2074693483
Automotive,International,MS365,SME,Trade Show,2021,Q2,8480053.21955829,0.37739389497794257,3200320.314149345
Automotive,International,MS365,SME,Mail,2021,Q2,8249991.534280862,0.2866612063407804,2364952.5255181775
Automotive,International,Google Workspaces,LargeEnterprise,Website,2021,Q2,2444852.383899681,0.11938755335004014,291884.94441579597
Automotive,International,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2397732.0780125423,0.009246460605785656,22170.53520257155
Automotive,International,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2443371.572091748,0.28266900079725565,690665.4008595941
Automotive,International,Google Workspaces,MidMarket,Website,2021,Q2,6183102.3765707,0.11412985810308678,705676.5968748726
Automotive,International,Google Workspaces,MidMarket,Trade Show,2021,Q2,5937187.241108865,0.36874853105860284,2189329.0737787727
Automotive,International,Google Workspaces,MidMarket,Mail,2021,Q2,6219036.934690383,0.34994141517885646,2176298.58597513
Automotive,International,Google Workspaces,SME,Website,2021,Q2,6070579.862939067,0.30379696904476733,1844223.7627050877
Automotive,International,Google Workspaces,SME,Trade Show,2021,Q2,6216089.447322335,0.11544017909999235,717586.4791004629
Automotive,International,Google Workspaces,SME,Mail,2021,Q2,5950771.740482064,0.14538953386372755,865179.92947813
Automotive,International,Hyperscaler,LargeEnterprise,Website,2021,Q2,3266777.7749377764,0.24969164147874284,815687.1049704886
Automotive,International,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3226896.6114414204,0.10285212191023889,331893.1636717097
Automotive,International,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3300494.9836800233,0.04981409867312927,164411.18278720486
Automotive,International,Hyperscaler,MidMarket,Website,2021,Q2,8167613.31751005,0.15727355971720516,1284549.620838457
Automotive,International,Hyperscaler,MidMarket,Trade Show,2021,Q2,8112268.98311101,0.34799362725266864,2823017.908682118
Automotive,International,Hyperscaler,MidMarket,Mail,2021,Q2,8320180.070179002,0.2810608411071599,2338476.808687539
Automotive,International,Hyperscaler,SME,Website,2021,Q2,8053941.192799992,0.24096384499431095,1940708.637175153
Automotive,International,Hyperscaler,SME,Trade Show,2021,Q2,7975869.887390438,0.03877383751436902,309255.08304942556
Automotive,International,Hyperscaler,SME,Mail,2021,Q2,8168702.503862939,0.1790207857665147,1462367.5409344393
Automotive,International,OTC,LargeEnterprise,Website,2021,Q2,1090215.4321280043,0.2733478594570421,298008.0547192241
Automotive,International,OTC,LargeEnterprise,Trade Show,2021,Q2,1077964.5195879529,0.0588055259943406,63390.27057760624
Automotive,International,OTC,LargeEnterprise,Mail,2021,Q2,1081112.1715129057,0.18589492716492464,200973.26838050512
Automotive,International,OTC,MidMarket,Website,2021,Q2,2781105.58325603,0.3178806076392228,884059.532714262
Automotive,International,OTC,MidMarket,Trade Show,2021,Q2,2743533.538597579,0.28926542937061456,793609.4070351103
Automotive,International,OTC,MidMarket,Mail,2021,Q2,2640508.8981918315,0.26326866268175536,695163.2464262388
Automotive,International,OTC,SME,Website,2021,Q2,2657323.218454454,0.28077965314927067,746122.2915831453
Automotive,International,OTC,SME,Trade Show,2021,Q2,2783759.222719615,0.09807691197624974,273022.50824974506
Automotive,International,OTC,SME,Mail,2021,Q2,2742503.408419424,0.11540964787641034,316511.35266554094
Transport,North,MPLS,LargeEnterprise,Website,2021,Q2,-2218987.5770205646,0.32508474902415685,-721359.0195634521
Transport,North,MPLS,LargeEnterprise,Trade Show,2021,Q2,-2138012.039186664,0.24870268527788106,-531729.3353021616
Transport,North,MPLS,LargeEnterprise,Mail,2021,Q2,-2196043.2411302244,0.31741140278230656,-697049.1657377477
Transport,North,MPLS,MidMarket,Website,2021,Q2,-5480878.820374085,0.2842359217133459,-1557862.6433081839
Transport,North,MPLS,MidMarket,Trade Show,2021,Q2,-5341992.28194567,0.21618703997976446,-1154869.4990285817
Transport,North,MPLS,MidMarket,Mail,2021,Q2,-5426827.534505785,0.13377969412174442,-725999.3276176444
Transport,North,MPLS,SME,Website,2021,Q2,-5452198.909197337,0.28442176121462676,-1550724.0162463735
Transport,North,MPLS,SME,Trade Show,2021,Q2,-5403746.334043037,0.18709995592427747,-1011040.7009254282
Transport,North,MPLS,SME,Mail,2021,Q2,-5518365.454451075,0.26616495283786296,-1468795.4809260624
Transport,North,SD-WAN,LargeEnterprise,Website,2021,Q2,3643365.15271649,0.22965483708541937,836716.4305897995
Transport,North,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3647241.401873086,0.26534925645201757,967792.7940880376
Transport,North,SD-WAN,LargeEnterprise,Mail,2021,Q2,3636928.136848983,0.1176528811754313,427895.07392827614
Transport,North,SD-WAN,MidMarket,Website,2021,Q2,8919980.675858574,0.15720374919429966,1402254.404985671
Transport,North,SD-WAN,MidMarket,Trade Show,2021,Q2,8861696.95286284,0.030413733516342505,269517.2896269548
Transport,North,SD-WAN,MidMarket,Mail,2021,Q2,9107597.059646972,0.1646280678472216,1499366.1066607174
Transport,North,SD-WAN,SME,Website,2021,Q2,8921138.195025843,0.017758615964596738,158427.06717255965
Transport,North,SD-WAN,SME,Trade Show,2021,Q2,8787880.19126293,0.16120718138169385,1416669.3959535176
Transport,North,SD-WAN,SME,Mail,2021,Q2,8930506.681138994,0.22492374750612598,2008683.0298502783
Transport,North,MS365,LargeEnterprise,Website,2021,Q2,3308163.220330154,0.08319122845718267,275210.162236135
Transport,North,MS365,LargeEnterprise,Trade Show,2021,Q2,3422012.3613093616,0.21805888857058137,746200.21218191
Transport,North,MS365,LargeEnterprise,Mail,2021,Q2,3348351.809022464,0.01210327037232693,40526.00724626887
Transport,North,MS365,MidMarket,Website,2021,Q2,8331915.87245347,0.013513687812598929,112594.90998117403
Transport,North,MS365,MidMarket,Trade Show,2021,Q2,8692159.817979328,0.30725396477811934,2670700.566559205
Transport,North,MS365,MidMarket,Mail,2021,Q2,8599165.904904628,0.1312360588372023,1128520.6426469276
Transport,North,MS365,SME,Website,2021,Q2,8604440.530504566,0.052402474088467946,450893.9719455289
Transport,North,MS365,SME,Trade Show,2021,Q2,8519874.942582669,0.1635293542431197,1393249.6475926803
Transport,North,MS365,SME,Mail,2021,Q2,8631414.594714234,0.2574464757164917,2222127.26785707
Transport,North,Google Workspaces,LargeEnterprise,Website,2021,Q2,2462134.9006413165,0.0730922913368815,179963.0814683789
Transport,North,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2438335.057024593,0.2651240379796084,646461.2362655988
Transport,North,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2492103.719020819,0.029182519559602754,72725.8655248838
Transport,North,Google Workspaces,MidMarket,Website,2021,Q2,5944786.071818711,0.018973614220104955,112794.07754774137
Transport,North,Google Workspaces,MidMarket,Trade Show,2021,Q2,6223676.532148426,0.17036813643776735,1060316.172573594
Transport,North,Google Workspaces,MidMarket,Mail,2021,Q2,6022631.849584505,0.19244207812464645,1159007.7889137252
Transport,North,Google Workspaces,SME,Website,2021,Q2,6069730.651489336,0.19275121422585165,1169947.9530984391
Transport,North,Google Workspaces,SME,Trade Show,2021,Q2,5919242.619530251,0.29992673493867317,1775339.1121855471
Transport,North,Google Workspaces,SME,Mail,2021,Q2,6074074.150696967,0.295587063796024,1795417.7434838447
Transport,North,Hyperscaler,LargeEnterprise,Website,2021,Q2,3268098.1845923145,0.21282195887585767,695523.0574435707
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3344908.050654091,0.0910042913707274,304400.9868500167
Transport,North,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3340434.7088082717,0.29356325955380175,980628.9014444108
Transport,North,Hyperscaler,MidMarket,Website,2021,Q2,8346717.037000291,0.11420151994467986,953207.7721735879
Transport,North,Hyperscaler,MidMarket,Trade Show,2021,Q2,8039667.578950247,0.12750837519540997,1025124.9501031614
Transport,North,Hyperscaler,MidMarket,Mail,2021,Q2,8359072.963253856,0.0370526962857481,309726.1917378535
Transport,North,Hyperscaler,SME,Website,2021,Q2,8092873.8303539315,0.011898157827995895,96290.29011560876
Transport,North,Hyperscaler,SME,Trade Show,2021,Q2,8289798.950145926,0.40112951709147715,3325283.0496574696
Transport,North,Hyperscaler,SME,Mail,2021,Q2,7974051.3491142,0.3112618928244931,2482018.316404989
Transport,North,OTC,LargeEnterprise,Website,2021,Q2,1082385.6052368283,0.21592278502944592,233711.7143585184
Transport,North,OTC,LargeEnterprise,Trade Show,2021,Q2,1112870.087699609,0.12035251817628326,133936.71745770914
Transport,North,OTC,LargeEnterprise,Mail,2021,Q2,1111612.7141622505,0.05627049220507844,62550.99456733301
Transport,North,OTC,MidMarket,Website,2021,Q2,2735426.69056214,0.045288912102177795,123884.49895081986
Transport,North,OTC,MidMarket,Trade Show,2021,Q2,2754319.629307327,0.07291147225608458,200821.4992366303
Transport,North,OTC,MidMarket,Mail,2021,Q2,2651410.306933605,0.15284034847648345,405242.47526587214
Transport,North,OTC,SME,Website,2021,Q2,2741707.310242592,0.23617381475682409,647519.4744066644
Transport,North,OTC,SME,Trade Show,2021,Q2,2724548.6125327987,0.2598149831759443,707878.5519272515
Transport,North,OTC,SME,Mail,2021,Q2,2637353.9846913884,0.08109012630206454,213863.36772187788
Transport,West,MPLS,LargeEnterprise,Website,2021,Q2,-2112745.9285061816,0.26767641724797403,-565532.260697779
Transport,West,MPLS,LargeEnterprise,Trade Show,2021,Q2,-2112121.1880706474,0.27106622294029764,-572524.7128424845
Transport,West,MPLS,LargeEnterprise,Mail,2021,Q2,-2193723.35644925,0.1628883977839867,-357332.0827133279
Transport,West,MPLS,MidMarket,Website,2021,Q2,-5291323.32748429,0.16917499058490523,-895159.5741088442
Transport,West,MPLS,MidMarket,Trade Show,2021,Q2,-5399308.081672387,0.1218793978977878,-658064.4180588903
Transport,West,MPLS,MidMarket,Mail,2021,Q2,-5362624.84288839,0.10554440218628544,-565995.033191978
Transport,West,MPLS,SME,Website,2021,Q2,-5426724.131371952,0.14355906744139488,-779055.455561471
Transport,West,MPLS,SME,Trade Show,2021,Q2,-5478385.953435333,0.2415011752785286,-1323036.6463840154
Transport,West,MPLS,SME,Mail,2021,Q2,-5471180.517859341,0.009116050669823532,-49875.558824557105
Transport,West,SD-WAN,LargeEnterprise,Website,2021,Q2,3573990.0953120114,0.04366039364341705,156041.81443899602
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3562800.635633486,0.020827068339137018,74202.69231705941
Transport,West,SD-WAN,LargeEnterprise,Mail,2021,Q2,3548258.9892660375,0.018934997770643128,67186.27605141686
Transport,West,SD-WAN,MidMarket,Website,2021,Q2,9124284.317944935,0.3115338238125158,2842523.1831219583
Transport,West,SD-WAN,MidMarket,Trade Show,2021,Q2,8834050.422679659,0.21407728009033436,1891169.48666813
Transport,West,SD-WAN,MidMarket,Mail,2021,Q2,8794981.903037831,0.12708536502629836,1117713.485547251
Transport,West,SD-WAN,SME,Website,2021,Q2,9059470.076876627,0.03590969549531391,325322.8118095478
Transport,West,SD-WAN,SME,Trade Show,2021,Q2,8849851.221297305,0.20244997792027644,1791652.184349371
Transport,West,SD-WAN,SME,Mail,2021,Q2,9116134.967772992,0.16938896396186592,1544172.657527605
Transport,West,MS365,LargeEnterprise,Website,2021,Q2,3346688.4146701396,0.07232102588500657,242035.93946641075
Transport,West,MS365,LargeEnterprise,Trade Show,2021,Q2,3424148.4750635824,0.18656769071970006,638835.473673995
Transport,West,MS365,LargeEnterprise,Mail,2021,Q2,3288129.9972318886,0.11568464609165502,380386.1550331256
Transport,West,MS365,MidMarket,Website,2021,Q2,8396579.151273273,0.2318807044365417,1947004.6884544261
Transport,West,MS365,MidMarket,Trade Show,2021,Q2,8374663.362138119,0.2371354553870684,1985929.6100940201
Transport,West,MS365,MidMarket,Mail,2021,Q2,8619769.33556292,0.023372910348721233,201469.09590676852
Transport,West,MS365,SME,Website,2021,Q2,8697619.859098181,0.16131911393277115,1403092.3289937924
Transport,West,MS365,SME,Trade Show,2021,Q2,8435571.747941406,0.23504867601770665,1982769.9708059991
Transport,West,MS365,SME,Mail,2021,Q2,8623992.521380829,0.15206885882952692,1311440.701280757
Transport,West,Google Workspaces,LargeEnterprise,Website,2021,Q2,2453310.568319896,0.33626628994563146,824965.64289334
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2493032.8660963033,0.1829865812504609,456191.56111200067
Transport,West,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2469843.0925053298,0.06679753530574757,164979.43117128153
Transport,West,Google Workspaces,MidMarket,Website,2021,Q2,5902452.0002446715,0.032991405390986064,194730.18674090854
Transport,West,Google Workspaces,MidMarket,Trade Show,2021,Q2,6138316.813761101,0.20833578749813295,1278831.0673079493
Transport,West,Google Workspaces,MidMarket,Mail,2021,Q2,6072364.81821208,0.013374316088162976,81213.72648140867
Transport,West,Google Workspaces,SME,Website,2021,Q2,5879807.17633457,0.19493359032897106,1146171.9233249472
Transport,West,Google Workspaces,SME,Trade Show,2021,Q2,5966939.730300916,0.31198362925029954,1861587.5125770834
Transport,West,Google Workspaces,SME,Mail,2021,Q2,6215654.476175123,0.17995280047493,1118524.4297722476
Transport,West,Hyperscaler,LargeEnterprise,Website,2021,Q2,3330670.674290201,0.1522517093732805,507100.3035201399
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3305389.471512302,0.2684767576682579,887420.2481424193
Transport,West,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3341743.811451458,0.19286330242396735,644499.7473313839
Transport,West,Hyperscaler,MidMarket,Website,2021,Q2,8267296.717539097,0.15830787031439789,1308778.1366108267
Transport,West,Hyperscaler,MidMarket,Trade Show,2021,Q2,7871645.534082253,0.3812197887616784,3000827.0477096457
Transport,West,Hyperscaler,MidMarket,Mail,2021,Q2,8009582.289132887,0.14984137750951534,1200166.843479489
Transport,West,Hyperscaler,SME,Website,2021,Q2,7881790.930075086,0.28912824056482234,2278848.344112384
Transport,West,Hyperscaler,SME,Trade Show,2021,Q2,7913331.983570078,0.24439644380564188,1933990.1954379731
Transport,West,Hyperscaler,SME,Mail,2021,Q2,7975303.79802838,0.06193243567341965,493929.98944737203
Transport,West,OTC,LargeEnterprise,Website,2021,Q2,1082234.9224971186,0.032527495307899806,35202.391363570336
Transport,West,OTC,LargeEnterprise,Trade Show,2021,Q2,1105021.391947203,0.04015811989798271,44375.58154765153
Transport,West,OTC,LargeEnterprise,Mail,2021,Q2,1105977.6199481785,0.010821717548147106,11968.577417651173
Transport,West,OTC,MidMarket,Website,2021,Q2,2724242.404039391,0.03133767813664061,85371.43162397447
Transport,West,OTC,MidMarket,Trade Show,2021,Q2,2775909.0930472747,0.25990573984397586,721474.706568072
Transport,West,OTC,MidMarket,Mail,2021,Q2,2705008.2898787665,0.021302207123508866,57622.646861805995
Transport,West,OTC,SME,Website,2021,Q2,2769427.0520520504,0.10474246066877212,290076.6040745954
Transport,West,OTC,SME,Trade Show,2021,Q2,2697390.6175374393,0.3074459889028051,829301.9258659462
Transport,West,OTC,SME,Mail,2021,Q2,2668103.7289292216,0.00948978619318077,25319.733928766655
Transport,South,MPLS,LargeEnterprise,Website,2021,Q2,-2219168.7953615016,0.3233079524806773,-717474.9194373382
Transport,South,MPLS,LargeEnterprise,Trade Show,2021,Q2,-2149150.9264733978,0.08615780604081001,-185166.12867552214
Transport,South,MPLS,LargeEnterprise,Mail,2021,Q2,-2164449.3836192614,0.04683196469379252,-101365.41711515824
Transport,South,MPLS,MidMarket,Website,2021,Q2,-5353310.428591599,0.2282812493187047,-1222060.3926297405
Transport,South,MPLS,MidMarket,Trade Show,2021,Q2,-5463931.696236044,0.22659685352711287,-1238109.7302541484
Transport,South,MPLS,MidMarket,Mail,2021,Q2,-5573962.277434124,0.2428596434334732,-1353690.4912092814
Transport,South,MPLS,SME,Website,2021,Q2,-5252834.521056929,0.1927494992019997,-1012481.223324699
Transport,South,MPLS,SME,Trade Show,2021,Q2,-5542435.287969071,0.33066131338764454,-1832668.931685881
Transport,South,MPLS,SME,Mail,2021,Q2,-5245684.220446235,0.08788603052892618,-461022.36354324414
Transport,South,SD-WAN,LargeEnterprise,Website,2021,Q2,3540916.446321621,0.07359248276271371,260584.8325401334
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3498152.114578396,0.3204970599450469,1121147.4679629249
Transport,South,SD-WAN,LargeEnterprise,Mail,2021,Q2,3626854.28928937,0.23760604863373988,861762.5166483782
Transport,South,SD-WAN,MidMarket,Website,2021,Q2,8680893.131648334,0.29989236466087116,2603333.568618334
Transport,South,SD-WAN,MidMarket,Trade Show,2021,Q2,8955723.890575686,0.15463382907100479,1384857.8773023947
Transport,South,SD-WAN,MidMarket,Mail,2021,Q2,8814416.325036598,0.15895692432864264,1401112.508779995
Transport,South,SD-WAN,SME,Website,2021,Q2,8726286.759166589,0.320481232491188,2796611.135649243
Transport,South,SD-WAN,SME,Trade Show,2021,Q2,9075047.38249362,0.11909510805544009,1080793.7486263164
Transport,South,SD-WAN,SME,Mail,2021,Q2,8772055.942811903,0.3645300800049587,3197678.254641196
Transport,South,MS365,LargeEnterprise,Website,2021,Q2,3325107.736302547,0.2417159417863298,803731.5480213814
Transport,South,MS365,LargeEnterprise,Trade Show,2021,Q2,3335752.045784804,0.18349698140647827,612100.431121996
Transport,South,MS365,LargeEnterprise,Mail,2021,Q2,3400297.241519168,0.3161958980034132,1075160.039760682
Transport,South,MS365,MidMarket,Website,2021,Q2,8538483.257317979,0.21636822838404807,1847456.4954727471
Transport,South,MS365,MidMarket,Trade Show,2021,Q2,8206084.7910863105,0.03472209738191182,284932.4752403244
Transport,South,MS365,MidMarket,Mail,2021,Q2,8322188.657565076,0.24861597923596138,2069029.0824869522
Transport,South,MS365,SME,Website,2021,Q2,8420087.011816293,0.15509373902863793,1305902.77760906
Transport,South,MS365,SME,Trade Show,2021,Q2,8368837.529433064,0.3270296467746812,2736857.9811651907
Transport,South,MS365,SME,Mail,2021,Q2,8654710.137604551,0.10524755281172557,910887.0622777117
Transport,South,Google Workspaces,LargeEnterprise,Website,2021,Q2,2466370.8346750685,0.2449394424729553,604111.4971768687
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2442358.834391231,0.12486914137550043,304975.25058130105
Transport,South,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2399645.5427172054,0.008977807130525399,21543.554864140016
Transport,South,Google Workspaces,MidMarket,Website,2021,Q2,6133639.098477333,0.3296343420659543,2021858.0886965888
Transport,South,Google Workspaces,MidMarket,Trade Show,2021,Q2,6186675.236727834,0.033077678082190344,204640.85187954202
Transport,South,Google Workspaces,MidMarket,Mail,2021,Q2,6094374.782093562,0.09345299003074446,569537.5457546101
Transport,South,Google Workspaces,SME,Website,2021,Q2,6164722.445430223,0.40237305989002914,2480518.233740502
Transport,South,Google Workspaces,SME,Trade Show,2021,Q2,6151606.201931682,0.3763095779923464,2314908.333824012
Transport,South,Google Workspaces,SME,Mail,2021,Q2,6085807.9207717,0.17653562830651479,1074361.9250461964
Transport,South,Hyperscaler,LargeEnterprise,Website,2021,Q2,3208671.878539294,0.1717158205413644,550979.7244713759
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3294842.966643289,0.12167930898041716,400914.2153801431
Transport,South,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3187727.870808051,0.08373939403423712,266938.4002475151
Transport,South,Hyperscaler,MidMarket,Website,2021,Q2,8253853.8766458,0.11935396701833702,985130.2033673559
Transport,South,Hyperscaler,MidMarket,Trade Show,2021,Q2,8266303.773932684,0.2796397105544595,2311586.7946977722
Transport,South,Hyperscaler,MidMarket,Mail,2021,Q2,8275047.193342271,0.25779245442323967,2133244.726439845
Transport,South,Hyperscaler,SME,Website,2021,Q2,8101537.573087802,0.31698567398076144,2568071.3478856995
Transport,South,Hyperscaler,SME,Trade Show,2021,Q2,7962207.167106234,0.2636424696437759,2099175.96135126
Transport,South,Hyperscaler,SME,Mail,2021,Q2,7916122.033406523,0.03797859815384845,300643.217643572
Transport,South,OTC,LargeEnterprise,Website,2021,Q2,1098120.616230388,0.19028639712285647,208957.41566881147
Transport,South,OTC,LargeEnterprise,Trade Show,2021,Q2,1107587.0139166096,0.019399372970883254,21486.49358067517
Transport,South,OTC,LargeEnterprise,Mail,2021,Q2,1091991.4513186815,0.17669890273793315,192953.69124721416
Transport,South,OTC,MidMarket,Website,2021,Q2,2646066.5608894425,0.16328505747248484,432063.1304708529
Transport,South,OTC,MidMarket,Trade Show,2021,Q2,2777022.0908682165,0.24019526119564938,667027.5464621796
Transport,South,OTC,MidMarket,Mail,2021,Q2,2785999.189598896,0.11406761400871174,317792.2801877506
Transport,South,OTC,SME,Website,2021,Q2,2693964.658161997,0.043950706421404716,118401.64980051783
Transport,South,OTC,SME,Trade Show,2021,Q2,2720702.1850717585,0.0646006968078945,175759.25696239673
Transport,South,OTC,SME,Mail,2021,Q2,2750910.3708950067,0.25804200507529806,709850.4278881794
Transport,East,MPLS,LargeEnterprise,Website,2021,Q2,-2195317.5857840083,0.2456869043835115,-539360.781789957
Transport,East,MPLS,LargeEnterprise,Trade Show,2021,Q2,-2225975.357303587,0.036563855666472314,-81390.24168157249
Transport,East,MPLS,LargeEnterprise,Mail,2021,Q2,-2112974.3519366845,0.03670755810289803,-77562.12879364916
Transport,East,MPLS,MidMarket,Website,2021,Q2,-5436733.968194748,0.25204097963438904,-1370279.7553553637
Transport,East,MPLS,MidMarket,Trade Show,2021,Q2,-5473568.2744775945,0.033557211147295485,-183677.68631578246
Transport,East,MPLS,MidMarket,Mail,2021,Q2,-5539205.990131253,0.2694516928729875,-1492548.431213059
Transport,East,MPLS,SME,Website,2021,Q2,-5533910.113156773,0.25496294834028016,-1410942.0383005443
Transport,East,MPLS,SME,Trade Show,2021,Q2,-5568321.054481375,0.03310709615229147,-184350.9405575439
Transport,East,MPLS,SME,Mail,2021,Q2,-5413996.612417478,0.03100410045561343,-167856.0948377423
Transport,East,SD-WAN,LargeEnterprise,Website,2021,Q2,3642904.2888014587,0.2787940012794273,1015619.8629529449
Transport,East,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3554700.517269374,0.10437136025517363,371008.92828717385
Transport,East,SD-WAN,LargeEnterprise,Mail,2021,Q2,3553614.509834227,0.09853740951602916,350163.96821763844
Transport,East,SD-WAN,MidMarket,Website,2021,Q2,8791693.242619617,0.32953778217504703,2897195.0927362163
Transport,East,SD-WAN,MidMarket,Trade Show,2021,Q2,9100416.335204888,0.28238735883553295,2569842.5332022486
Transport,East,SD-WAN,MidMarket,Mail,2021,Q2,9192000.964327473,0.28969483423067266,2662875.195609031
Transport,East,SD-WAN,SME,Website,2021,Q2,8793329.175837021,0.2883777897908193,2535800.832631007
Transport,East,SD-WAN,SME,Trade Show,2021,Q2,8683910.330429662,0.11940576566693432,1036908.9619879544
Transport,East,SD-WAN,SME,Mail,2021,Q2,9098943.546007885,0.031950784737900605,290718.3865808079
Transport,East,MS365,LargeEnterprise,Website,2021,Q2,3407226.866040843,0.22260118330545864,758452.7321708411
Transport,East,MS365,LargeEnterprise,Trade Show,2021,Q2,3477524.528091098,0.23584556329408676,820158.7311966483
Transport,East,MS365,LargeEnterprise,Mail,2021,Q2,3331022.810736258,0.17245065027141024,574437.0497803683
Transport,East,MS365,MidMarket,Website,2021,Q2,8233743.169493405,0.3654998542776267,3009431.928609244
Transport,East,MS365,MidMarket,Trade Show,2021,Q2,8451910.979552345,0.039350112005933656,332583.6437095652
Transport,East,MS365,MidMarket,Mail,2021,Q2,8241217.961405175,0.19214850298868913,1583537.6940875007
Transport,East,MS365,SME,Website,2021,Q2,8332501.500014431,0.006146371271075187,51214.6478358796
Transport,East,MS365,SME,Trade Show,2021,Q2,8262191.0811926285,0.12323059862254857,1018154.7528692493
Transport,East,MS365,SME,Mail,2021,Q2,8313005.914479734,0.017336818038246365,144121.07089020096
Transport,East,Google Workspaces,LargeEnterprise,Website,2021,Q2,2365234.5907737026,0.04566275271895512,108003.12224081859
Transport,East,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2491032.591401757,0.0424250958974822,105682.29657397314
Transport,East,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2390819.441257922,0.22525941814796066,538554.5962345919
